strategy,m,kc_noon_mean,kc_noon_std,kc_dawn_mean,kc_dawn_std,peak_valley_ratio,improvement_pct
pcc_direct,0,6.420552,0.7382398771524061,0.292955,0.0,21.91651277499957,0.0
pcc_direct,1,5.1498032857142855,0.5416168938797096,0.292955,0.0,17.578820247868393,-19.791891947697245
pcc_direct,2,4.263917857142856,0.4650304954392521,0.292955,0.0,14.554856060292046,-33.58954405878409
pcc_direct,4,3.2271938571428573,0.3844708126773858,0.292955,0.0,11.016005383566954,-49.736504631644486
pcc_direct,6,2.6001257142857144,0.27611532555843044,0.292955,0.0,8.875512328807202,-59.503081443998674
pcc_direct,8,2.157122,0.2603300116326711,0.292955,0.0,7.363322011913093,-66.40285757361671
pcc_direct,10,1.8896828571428572,0.2234928145268721,0.292955,0.0,6.450420225436866,-70.5682181665555
pcc_direct,15,1.4132911428571429,0.16343426755368512,0.292955,0.0,4.824260186230454,-77.98801188967641
pcc_direct,20,1.112281,0.17224123420849802,0.292955,0.0,3.7967640081241147,-82.67624029834194
