instance_id,alpha_over_alpha_star,S,T_rounds
16,2.2551020408163267,1.0,0
16,2.304081632653061,1.0,0
16,2.353061224489796,1.0,0
16,2.4020408163265308,1.0,0
16,2.451020408163265,1.0,0
16,2.5,1.0,0
17,0.1,0.0,1
17,0.1489795918367347,0.0,1
17,0.19795918367346937,0.0,1
17,0.24693877551020407,0.0,2
17,0.29591836734693877,0.0,3
17,0.3448979591836735,0.0,3
17,0.3938775510204081,0.06,3
17,0.44285714285714284,0.03,4
17,0.49183673469387756,0.06,4
17,0.5408163265306122,0.1,4
17,0.5897959183673469,0.11,6
17,0.6387755102040816,0.38,6
17,0.6877551020408162,0.4,6
17,0.736734693877551,0.65,5
17,0.7857142857142857,0.57,4
17,0.8346938775510203,0.6,4
17,0.883673469387755,0.85,4
17,0.9326530612244898,0.86,5
17,0.9816326530612244,0.98,1
17,1.030612244897959,1.0,0
17,1.079591836734694,1.0,0
17,1.1285714285714286,1.0,0
17,1.1775510204081634,1.0,0
17,1.226530612244898,1.0,0
17,1.2755102040816326,1.0,0
17,1.3244897959183675,1.0,0
17,1.373469387755102,1.0,0
17,1.4224489795918367,1.0,0
17,1.4714285714285715,1.0,0
17,1.5204081632653061,1.0,0
17,1.5693877551020408,1.0,0
17,1.6183673469387756,1.0,0
17,1.6673469387755102,1.0,0
17,1.7163265306122448,1.0,0
17,1.7653061224489797,1.0,0
17,1.8142857142857143,1.0,0
17,1.863265306122449,1.0,0
17,1.9122448979591837,1.0,0
17,1.9612244897959183,1.0,0
17,2.010204081632653,1.0,0
17,2.059183673469388,1.0,0
17,2.1081632653061226,1.0,0
17,2.157142857142857,1.0,0
17,2.206122448979592,1.0,0
17,2.2551020408163267,1.0,0
17,2.304081632653061,1.0,0
17,2.353061224489796,1.0,0
17,2.4020408163265308,1.0,0
17,2.451020408163265,1.0,0
17,2.5,1.0,0
18,0.1,0.0,1
18,0.1489795918367347,0.0,1
18,0.19795918367346937,0.0,1
18,0.24693877551020407,0.0,2
18,0.29591836734693877,0.0,2
18,0.3448979591836735,0.0,3
18,0.3938775510204081,0.0,3
18,0.44285714285714284,0.0,3
18,0.49183673469387756,0.0,5
18,0.5408163265306122,0.2,7
18,0.5897959183673469,0.25,9
18,0.6387755102040816,0.37,7
18,0.6877551020408162,0.5,10
18,0.736734693877551,0.62,7
18,0.7857142857142857,0.48,10
18,0.8346938775510203,0.74,9
18,0.883673469387755,0.88,4
18,0.9326530612244898,0.88,5
18,0.9816326530612244,0.82,5
18,1.030612244897959,1.0,0
18,1.079591836734694,1.0,0
18,1.1285714285714286,1.0,0
18,1.1775510204081634,1.0,0
18,1.226530612244898,1.0,0
18,1.2755102040816326,1.0,0
18,1.3244897959183675,1.0,0
18,1.373469387755102,1.0,0
18,1.4224489795918367,1.0,0
18,1.4714285714285715,1.0,0
18,1.5204081632653061,1.0,0
18,1.5693877551020408,1.0,0
18,1.6183673469387756,1.0,0
18,1.6673469387755102,1.0,0
18,1.7163265306122448,1.0,0
18,1.7653061224489797,1.0,0
18,1.8142857142857143,1.0,0
18,1.863265306122449,1.0,0
18,1.9122448979591837,1.0,0
18,1.9612244897959183,1.0,0
18,2.010204081632653,1.0,0
18,2.059183673469388,1.0,0
18,2.1081632653061226,1.0,0
18,2.157142857142857,1.0,0
18,2.206122448979592,1.0,0
18,2.2551020408163267,1.0,0
18,2.304081632653061,1.0,0
18,2.353061224489796,1.0,0
18,2.4020408163265308,1.0,0
18,2.451020408163265,1.0,0
18,2.5,1.0,0
19,0.1,0.0,1
19,0.1489795918367347,0.0,1
19,0.19795918367346937,0.0,1
19,0.24693877551020407,0.0,2
19,0.29591836734693877,0.0,2
19,0.3448979591836735,0.0,2
19,0.3938775510204081,0.0,3
19,0.44285714285714284,0.0,3
19,0.49183673469387756,0.1,3
19,0.5408163265306122,0.21,4
19,0.5897959183673469,0.11,6
19,0.6387755102040816,0.38,4
19,0.6877551020408162,0.35,6
19,0.736734693877551,0.24,5
19,0.7857142857142857,0.37,7
19,0.8346938775510203,0.5,7
19,0.883673469387755,0.62,5
19,0.9326530612244898,0.43,5
19,0.9816326530612244,0.72,4
19,1.030612244897959,1.0,0
19,1.079591836734694,1.0,0
19,1.1285714285714286,1.0,0
19,1.1775510204081634,1.0,0
19,1.226530612244898,1.0,0
19,1.2755102040816326,1.0,0
19,1.3244897959183675,1.0,0
19,1.373469387755102,1.0,0
19,1.4224489795918367,1.0,0
19,1.4714285714285715,1.0,0
19,1.5204081632653061,1.0,0
19,1.5693877551020408,1.0,0
19,1.6183673469387756,1.0,0
19,1.6673469387755102,1.0,0
19,1.7163265306122448,1.0,0
19,1.7653061224489797,1.0,0
19,1.8142857142857143,1.0,0
19,1.863265306122449,1.0,0
19,1.9122448979591837,1.0,0
19,1.9612244897959183,1.0,0
19,2.010204081632653,1.0,0
19,2.059183673469388,1.0,0
19,2.1081632653061226,1.0,0
19,2.157142857142857,1.0,0
19,2.206122448979592,1.0,0
19,2.2551020408163267,1.0,0
19,2.304081632653061,1.0,0
19,2.353061224489796,1.0,0
19,2.4020408163265308,1.0,0
19,2.451020408163265,1.0,0
19,2.5,1.0,0
20,0.1,0.0,1
20,0.1489795918367347,0.0,1
20,0.19795918367346937,0.0,1
20,0.24693877551020407,0.0,3
20,0.29591836734693877,0.0,4
20,0.3448979591836735,0.0,5
20,0.3938775510204081,0.23,5
20,0.44285714285714284,0.1,2
20,0.49183673469387756,0.08,4
20,0.5408163265306122,0.17,3
20,0.5897959183673469,0.51,4
20,0.6387755102040816,0.34,7
20,0.6877551020408162,0.45,8
20,0.736734693877551,0.49,6
20,0.7857142857142857,0.53,4
20,0.8346938775510203,0.68,4
20,0.883673469387755,0.29,5
20,0.9326530612244898,0.68,5
20,0.9816326530612244,0.71,6
20,1.030612244897959,1.0,0
20,1.079591836734694,1.0,0
20,1.1285714285714286,1.0,0
20,1.1775510204081634,1.0,0
20,1.226530612244898,1.0,0
20,1.2755102040816326,1.0,0
20,1.3244897959183675,1.0,0
20,1.373469387755102,1.0,0
20,1.4224489795918367,1.0,0
20,1.4714285714285715,1.0,0
20,1.5204081632653061,1.0,0
20,1.5693877551020408,1.0,0
20,1.6183673469387756,1.0,0
20,1.6673469387755102,1.0,0
20,1.7163265306122448,1.0,0
20,1.7653061224489797,1.0,0
20,1.8142857142857143,1.0,0
20,1.863265306122449,1.0,0
20,1.9122448979591837,1.0,0
20,1.9612244897959183,1.0,0
20,2.010204081632653,1.0,0
20,2.059183673469388,1.0,0
20,2.1081632653061226,1.0,0
20,2.157142857142857,1.0,0
20,2.206122448979592,1.0,0
20,2.2551020408163267,1.0,0
20,2.304081632653061,1.0,0
20,2.353061224489796,1.0,0
20,2.4020408163265308,1.0,0
20,2.451020408163265,1.0,0
20,2.5,1.0,0
21,0.1,0.0,1
21,0.1489795918367347,0.0,1
21,0.19795918367346937,0.0,1
21,0.24693877551020407,0.0,1
21,0.29591836734693877,0.0,1
21,0.3448979591836735,0.0,1
21,0.3938775510204081,0.0,1
21,0.44285714285714284,0.0,1
21,0.49183673469387756,0.0,2
21,0.5408163265306122,0.0,2
21,0.5897959183673469,0.0,3
21,0.6387755102040816,0.0,3
21,0.6877551020408162,0.16,4
21,0.736734693877551,0.0,4
21,0.7857142857142857,0.09,6
21,0.8346938775510203,0.35,3
21,0.883673469387755,0.27,8
21,0.9326530612244898,0.24,8
21,0.9816326530612244,0.38,8
21,1.030612244897959,1.0,0
21,1.079591836734694,1.0,0
21,1.1285714285714286,1.0,0
21,1.1775510204081634,1.0,0
21,1.226530612244898,1.0,0
21,1.2755102040816326,1.0,0
21,1.3244897959183675,1.0,0
21,1.373469387755102,1.0,0
21,1.4224489795918367,1.0,0
21,1.4714285714285715,1.0,0
21,1.5204081632653061,1.0,0
21,1.5693877551020408,1.0,0
21,1.6183673469387756,1.0,0
21,1.6673469387755102,1.0,0
21,1.7163265306122448,1.0,0
21,1.7653061224489797,1.0,0
21,1.8142857142857143,1.0,0
21,1.863265306122449,1.0,0
21,1.9122448979591837,1.0,0
21,1.9612244897959183,1.0,0
21,2.010204081632653,1.0,0
21,2.059183673469388,1.0,0
21,2.1081632653061226,1.0,0
21,2.157142857142857,1.0,0
21,2.206122448979592,1.0,0
21,2.2551020408163267,1.0,0
21,2.304081632653061,1.0,0
21,2.353061224489796,1.0,0
21,2.4020408163265308,1.0,0
21,2.451020408163265,1.0,0
21,2.5,1.0,0
22,0.1,0.0,1
22,0.1489795918367347,0.0,2
22,0.19795918367346937,0.0,2
22,0.24693877551020407,0.0,2
22,0.29591836734693877,0.0,3
22,0.3448979591836735,0.0,3
22,0.3938775510204081,0.0,5
22,0.44285714285714284,0.2,5
22,0.49183673469387756,0.26,6
22,0.5408163265306122,0.22,6
22,0.5897959183673469,0.45,7
22,0.6387755102040816,0.85,2
22,0.6877551020408162,0.85,2
22,0.736734693877551,0.8,3
22,0.7857142857142857,0.81,3
22,0.8346938775510203,0.78,5
22,0.883673469387755,0.75,4
22,0.9326530612244898,0.76,4
22,0.9816326530612244,0.8,4
22,1.030612244897959,1.0,0
22,1.079591836734694,1.0,0
22,1.1285714285714286,1.0,0
22,1.1775510204081634,1.0,0
22,1.226530612244898,1.0,0
22,1.2755102040816326,1.0,0
22,1.3244897959183675,1.0,0
22,1.373469387755102,1.0,0
22,1.4224489795918367,1.0,0
22,1.4714285714285715,1.0,0
22,1.5204081632653061,1.0,0
22,1.5693877551020408,1.0,0
22,1.6183673469387756,1.0,0
22,1.6673469387755102,1.0,0
22,1.7163265306122448,1.0,0
22,1.7653061224489797,1.0,0
22,1.8142857142857143,1.0,0
22,1.863265306122449,1.0,0
22,1.9122448979591837,1.0,0
22,1.9612244897959183,1.0,0
22,2.010204081632653,1.0,0
22,2.059183673469388,1.0,0
22,2.1081632653061226,1.0,0
22,2.157142857142857,1.0,0
22,2.206122448979592,1.0,0
22,2.2551020408163267,1.0,0
22,2.304081632653061,1.0,0
22,2.353061224489796,1.0,0
22,2.4020408163265308,1.0,0
22,2.451020408163265,1.0,0
22,2.5,1.0,0
23,0.1,0.0,1
23,0.1489795918367347,0.0,1
23,0.19795918367346937,0.0,1
23,0.24693877551020407,0.0,2
23,0.29591836734693877,0.0,2
23,0.3448979591836735,0.0,2
23,0.3938775510204081,0.0,2
23,0.44285714285714284,0.0,3
23,0.49183673469387756,0.0,4
23,0.5408163265306122,0.0,3
23,0.5897959183673469,0.0,4
23,0.6387755102040816,0.09,5
23,0.6877551020408162,0.0,5
23,0.736734693877551,0.13,4
23,0.7857142857142857,0.21,5
23,0.8346938775510203,0.17,5
23,0.883673469387755,0.34,6
23,0.9326530612244898,0.37,7
23,0.9816326530612244,0.23,11
23,1.030612244897959,1.0,0
23,1.079591836734694,1.0,0
23,1.1285714285714286,1.0,0
23,1.1775510204081634,1.0,0
23,1.226530612244898,1.0,0
23,1.2755102040816326,1.0,0
23,1.3244897959183675,1.0,0
23,1.373469387755102,1.0,0
23,1.4224489795918367,1.0,0
23,1.4714285714285715,1.0,0
23,1.5204081632653061,1.0,0
23,1.5693877551020408,1.0,0
23,1.6183673469387756,1.0,0
23,1.6673469387755102,1.0,0
23,1.7163265306122448,1.0,0
23,1.7653061224489797,1.0,0
23,1.8142857142857143,1.0,0
23,1.863265306122449,1.0,0
23,1.9122448979591837,1.0,0
23,1.9612244897959183,1.0,0
23,2.010204081632653,1.0,0
23,2.059183673469388,1.0,0
23,2.1081632653061226,1.0,0
23,2.157142857142857,1.0,0
23,2.206122448979592,1.0,0
23,2.2551020408163267,1.0,0
23,2.304081632653061,1.0,0
23,2.353061224489796,1.0,0
23,2.4020408163265308,1.0,0
23,2.451020408163265,1.0,0
23,2.5,1.0,0
24,0.1,0.0,1
24,0.1489795918367347,0.0,1
24,0.19795918367346937,0.0,1
24,0.24693877551020407,0.0,1
24,0.29591836734693877,0.0,1
24,0.3448979591836735,0.0,2
24,0.3938775510204081,0.0,2
24,0.44285714285714284,0.0,2
24,0.49183673469387756,0.0,2
24,0.5408163265306122,0.0,3
24,0.5897959183673469,0.0,3
24,0.6387755102040816,0.0,3
24,0.6877551020408162,0.0,4
24,0.736734693877551,0.0,5
24,0.7857142857142857,0.0,6
24,0.8346938775510203,0.0,7
24,0.883673469387755,0.03,10
24,0.9326530612244898,0.19,10
24,0.9816326530612244,0.16,9
24,1.030612244897959,1.0,0
24,1.079591836734694,1.0,0
24,1.1285714285714286,1.0,0
24,1.1775510204081634,1.0,0
24,1.226530612244898,1.0,0
24,1.2755102040816326,1.0,0
24,1.3244897959183675,1.0,0
24,1.373469387755102,1.0,0
24,1.4224489795918367,1.0,0
24,1.4714285714285715,1.0,0
24,1.5204081632653061,1.0,0
24,1.5693877551020408,1.0,0
24,1.6183673469387756,1.0,0
24,1.6673469387755102,1.0,0
24,1.7163265306122448,1.0,0
24,1.7653061224489797,1.0,0
24,1.8142857142857143,1.0,0
24,1.863265306122449,1.0,0
24,1.9122448979591837,1.0,0
24,1.9612244897959183,1.0,0
24,2.010204081632653,1.0,0
24,2.059183673469388,1.0,0
24,2.1081632653061226,1.0,0
24,2.157142857142857,1.0,0
24,2.206122448979592,1.0,0
24,2.2551020408163267,1.0,0
24,2.304081632653061,1.0,0
24,2.353061224489796,1.0,0
24,2.4020408163265308,1.0,0
24,2.451020408163265,1.0,0
24,2.5,1.0,0
25,0.1,0.0,1
25,0.1489795918367347,0.0,1
25,0.19795918367346937,0.0,2
25,0.24693877551020407,0.0,2
25,0.29591836734693877,0.0,2
25,0.3448979591836735,0.0,3
25,0.3938775510204081,0.0,4
25,0.44285714285714284,0.13,4
25,0.49183673469387756,0.17,6
25,0.5408163265306122,0.19,7
25,0.5897959183673469,0.26,7
25,0.6387755102040816,0.44,8
25,0.6877551020408162,0.68,4
25,0.736734693877551,0.56,9
25,0.7857142857142857,0.82,4
25,0.8346938775510203,0.77,4
25,0.883673469387755,0.77,4
25,0.9326530612244898,0.99,1
25,0.9816326530612244,0.99,1
25,1.030612244897959,1.0,0
25,1.079591836734694,1.0,0
25,1.1285714285714286,1.0,0
25,1.1775510204081634,1.0,0
25,1.226530612244898,1.0,0
25,1.2755102040816326,1.0,0
25,1.3244897959183675,1.0,0
25,1.373469387755102,1.0,0
25,1.4224489795918367,1.0,0
25,1.4714285714285715,1.0,0
25,1.5204081632653061,1.0,0
25,1.5693877551020408,1.0,0
25,1.6183673469387756,1.0,0
25,1.6673469387755102,1.0,0
25,1.7163265306122448,1.0,0
25,1.7653061224489797,1.0,0
25,1.8142857142857143,1.0,0
25,1.863265306122449,1.0,0
25,1.9122448979591837,1.0,0
25,1.9612244897959183,1.0,0
25,2.010204081632653,1.0,0
25,2.059183673469388,1.0,0
25,2.1081632653061226,1.0,0
25,2.157142857142857,1.0,0
25,2.206122448979592,1.0,0
25,2.2551020408163267,1.0,0
25,2.304081632653061,1.0,0
25,2.353061224489796,1.0,0
25,2.4020408163265308,1.0,0
25,2.451020408163265,1.0,0
25,2.5,1.0,0
26,0.1,0.0,2
26,0.1489795918367347,0.0,2
26,0.19795918367346937,0.0,2
26,0.24693877551020407,0.0,2
26,0.29591836734693877,0.0,3
26,0.3448979591836735,0.0,4
26,0.3938775510204081,0.0,5
26,0.44285714285714284,0.48,5
26,0.49183673469387756,0.31,9
26,0.5408163265306122,0.23,9
26,0.5897959183673469,0.48,4
26,0.6387755102040816,0.56,5
26,0.6877551020408162,0.88,2
26,0.736734693877551,0.89,2
26,0.7857142857142857,0.66,5
26,0.8346938775510203,0.75,5
26,0.883673469387755,0.81,5
26,0.9326530612244898,0.84,4
26,0.9816326530612244,0.91,3
26,1.030612244897959,1.0,0
26,1.079591836734694,1.0,0
26,1.1285714285714286,1.0,0
26,1.1775510204081634,1.0,0
26,1.226530612244898,1.0,0
26,1.2755102040816326,1.0,0
26,1.3244897959183675,1.0,0
26,1.373469387755102,1.0,0
26,1.4224489795918367,1.0,0
26,1.4714285714285715,1.0,0
26,1.5204081632653061,1.0,0
26,1.5693877551020408,1.0,0
26,1.6183673469387756,1.0,0
26,1.6673469387755102,1.0,0
26,1.7163265306122448,1.0,0
26,1.7653061224489797,1.0,0
26,1.8142857142857143,1.0,0
26,1.863265306122449,1.0,0
26,1.9122448979591837,1.0,0
26,1.9612244897959183,1.0,0
26,2.010204081632653,1.0,0
26,2.059183673469388,1.0,0
26,2.1081632653061226,1.0,0
26,2.157142857142857,1.0,0
26,2.206122448979592,1.0,0
26,2.2551020408163267,1.0,0
26,2.304081632653061,1.0,0
26,2.353061224489796,1.0,0
26,2.4020408163265308,1.0,0
26,2.451020408163265,1.0,0
26,2.5,1.0,0
27,0.1,0.0,1
27,0.1489795918367347,0.0,1
27,0.19795918367346937,0.0,1
27,0.24693877551020407,0.0,2
27,0.29591836734693877,0.0,2
27,0.3448979591836735,0.0,2
27,0.3938775510204081,0.0,3
27,0.44285714285714284,0.0,2
27,0.49183673469387756,0.03,3
27,0.5408163265306122,0.0,4
27,0.5897959183673469,0.17,6
27,0.6387755102040816,0.12,8
27,0.6877551020408162,0.53,3
27,0.736734693877551,0.53,3
27,0.7857142857142857,0.53,3
27,0.8346938775510203,0.56,4
27,0.883673469387755,0.57,4
27,0.9326530612244898,0.52,5
27,0.9816326530612244,0.48,5
27,1.030612244897959,1.0,0
27,1.079591836734694,1.0,0
27,1.1285714285714286,1.0,0
27,1.1775510204081634,1.0,0
27,1.226530612244898,1.0,0
27,1.2755102040816326,1.0,0
27,1.3244897959183675,1.0,0
27,1.373469387755102,1.0,0
27,1.4224489795918367,1.0,0
27,1.4714285714285715,1.0,0
27,1.5204081632653061,1.0,0
27,1.5693877551020408,1.0,0
27,1.6183673469387756,1.0,0
27,1.6673469387755102,1.0,0
27,1.7163265306122448,1.0,0
27,1.7653061224489797,1.0,0
27,1.8142857142857143,1.0,0
27,1.863265306122449,1.0,0
27,1.9122448979591837,1.0,0
27,1.9612244897959183,1.0,0
27,2.010204081632653,1.0,0
27,2.059183673469388,1.0,0
27,2.1081632653061226,1.0,0
27,2.157142857142857,1.0,0
27,2.206122448979592,1.0,0
27,2.2551020408163267,1.0,0
27,2.304081632653061,1.0,0
27,2.353061224489796,1.0,0
27,2.4020408163265308,1.0,0
27,2.451020408163265,1.0,0
27,2.5,1.0,0
28,0.1,0.0,1
28,0.1489795918367347,0.0,1
28,0.19795918367346937,0.0,1
28,0.24693877551020407,0.0,1
28,0.29591836734693877,0.0,1
28,0.3448979591836735,0.0,1
28,0.3938775510204081,0.0,1
28,0.44285714285714284,0.0,2
28,0.49183673469387756,0.0,2
28,0.5408163265306122,0.0,3
28,0.5897959183673469,0.0,3
28,0.6387755102040816,0.0,5
28,0.6877551020408162,0.0,3
28,0.736734693877551,0.0,3
28,0.7857142857142857,0.0,3
28,0.8346938775510203,0.07,7
28,0.883673469387755,0.07,5
28,0.9326530612244898,0.27,6
28,0.9816326530612244,0.05,6
28,1.030612244897959,1.0,0
28,1.079591836734694,1.0,0
28,1.1285714285714286,1.0,0
28,1.1775510204081634,1.0,0
28,1.226530612244898,1.0,0
28,1.2755102040816326,1.0,0
28,1.3244897959183675,1.0,0
28,1.373469387755102,1.0,0
28,1.4224489795918367,1.0,0
28,1.4714285714285715,1.0,0
28,1.5204081632653061,1.0,0
28,1.5693877551020408,1.0,0
28,1.6183673469387756,1.0,0
28,1.6673469387755102,1.0,0
28,1.7163265306122448,1.0,0
28,1.7653061224489797,1.0,0
28,1.8142857142857143,1.0,0
28,1.863265306122449,1.0,0
28,1.9122448979591837,1.0,0
28,1.9612244897959183,1.0,0
28,2.010204081632653,1.0,0
28,2.059183673469388,1.0,0
28,2.1081632653061226,1.0,0
28,2.157142857142857,1.0,0
28,2.206122448979592,1.0,0
28,2.2551020408163267,1.0,0
28,2.304081632653061,1.0,0
28,2.353061224489796,1.0,0
28,2.4020408163265308,1.0,0
28,2.451020408163265,1.0,0
28,2.5,1.0,0
29,0.1,0.0,1
29,0.1489795918367347,0.0,1
29,0.19795918367346937,0.0,2
29,0.24693877551020407,0.0,2
29,0.29591836734693877,0.0,2
29,0.3448979591836735,0.0,2
29,0.3938775510204081,0.0,4
29,0.44285714285714284,0.0,5
29,0.49183673469387756,0.1,5
29,0.5408163265306122,0.1,9
29,0.5897959183673469,0.35,6
29,0.6387755102040816,0.36,5
29,0.6877551020408162,0.32,7
29,0.736734693877551,0.3,8
29,0.7857142857142857,0.52,7
29,0.8346938775510203,0.55,7
29,0.883673469387755,0.64,9
29,0.9326530612244898,0.91,3
29,0.9816326530612244,0.91,3
29,1.030612244897959,1.0,0
29,1.079591836734694,1.0,0
29,1.1285714285714286,1.0,0
29,1.1775510204081634,1.0,0
29,1.226530612244898,1.0,0
29,1.2755102040816326,1.0,0
29,1.3244897959183675,1.0,0
29,1.373469387755102,1.0,0
29,1.4224489795918367,1.0,0
29,1.4714285714285715,1.0,0
29,1.5204081632653061,1.0,0
29,1.5693877551020408,1.0,0
29,1.6183673469387756,1.0,0
29,1.6673469387755102,1.0,0
29,1.7163265306122448,1.0,0
29,1.7653061224489797,1.0,0
29,1.8142857142857143,1.0,0
29,1.863265306122449,1.0,0
29,1.9122448979591837,1.0,0
29,1.9612244897959183,1.0,0
29,2.010204081632653,1.0,0
29,2.059183673469388,1.0,0
29,2.1081632653061226,1.0,0
29,2.157142857142857,1.0,0
29,2.206122448979592,1.0,0
29,2.2551020408163267,1.0,0
29,2.304081632653061,1.0,0
29,2.353061224489796,1.0,0
29,2.4020408163265308,1.0,0
29,2.451020408163265,1.0,0
29,2.5,1.0,0
30,0.1,0.0,1
30,0.1489795918367347,0.0,1
30,0.19795918367346937,0.0,1
30,0.24693877551020407,0.0,2
30,0.29591836734693877,0.0,2
30,0.3448979591836735,0.0,2
30,0.3938775510204081,0.0,2
30,0.44285714285714284,0.0,2
30,0.49183673469387756,0.0,3
30,0.5408163265306122,0.0,3
30,0.5897959183673469,0.0,4
30,0.6387755102040816,0.05,4
30,0.6877551020408162,0.09,4
30,0.736734693877551,0.05,7
30,0.7857142857142857,0.39,5
30,0.8346938775510203,0.36,6
30,0.883673469387755,0.35,8
30,0.9326530612244898,0.38,8
30,0.9816326530612244,0.32,9
30,1.030612244897959,1.0,0
30,1.079591836734694,1.0,0
30,1.1285714285714286,1.0,0
30,1.1775510204081634,1.0,0
30,1.226530612244898,1.0,0
30,1.2755102040816326,1.0,0
30,1.3244897959183675,1.0,0
30,1.373469387755102,1.0,0
30,1.4224489795918367,1.0,0
30,1.4714285714285715,1.0,0
30,1.5204081632653061,1.0,0
30,1.5693877551020408,1.0,0
30,1.6183673469387756,1.0,0
30,1.6673469387755102,1.0,0
30,1.7163265306122448,1.0,0
30,1.7653061224489797,1.0,0
30,1.8142857142857143,1.0,0
30,1.863265306122449,1.0,0
30,1.9122448979591837,1.0,0
30,1.9612244897959183,1.0,0
30,2.010204081632653,1.0,0
30,2.059183673469388,1.0,0
30,2.1081632653061226,1.0,0
30,2.157142857142857,1.0,0
30,2.206122448979592,1.0,0
30,2.2551020408163267,1.0,0
30,2.304081632653061,1.0,0
30,2.353061224489796,1.0,0
30,2.4020408163265308,1.0,0
30,2.451020408163265,1.0,0
30,2.5,1.0,0
31,0.1,0.0,1
31,0.1489795918367347,0.0,1
31,0.19795918367346937,0.0,1
31,0.24693877551020407,0.0,1
31,0.29591836734693877,0.0,1
31,0.3448979591836735,0.0,2
31,0.3938775510204081,0.0,2
31,0.44285714285714284,0.0,1
31,0.49183673469387756,0.0,2
31,0.5408163265306122,0.0,2
31,0.5897959183673469,0.0,3
31,0.6387755102040816,0.0,3
31,0.6877551020408162,0.0,4
31,0.736734693877551,0.0,5
31,0.7857142857142857,0.0,6
31,0.8346938775510203,0.0,6
31,0.883673469387755,0.0,9
31,0.9326530612244898,0.85,3
31,0.9816326530612244,0.2,11
31,1.030612244897959,1.0,0
31,1.079591836734694,1.0,0
31,1.1285714285714286,1.0,0
31,1.1775510204081634,1.0,0
31,1.226530612244898,1.0,0
31,1.2755102040816326,1.0,0
31,1.3244897959183675,1.0,0
31,1.373469387755102,1.0,0
31,1.4224489795918367,1.0,0
31,1.4714285714285715,1.0,0
31,1.5204081632653061,1.0,0
31,1.5693877551020408,1.0,0
31,1.6183673469387756,1.0,0
31,1.6673469387755102,1.0,0
31,1.7163265306122448,1.0,0
31,1.7653061224489797,1.0,0
31,1.8142857142857143,1.0,0
31,1.863265306122449,1.0,0
31,1.9122448979591837,1.0,0
31,1.9612244897959183,1.0,0
31,2.010204081632653,1.0,0
31,2.059183673469388,1.0,0
31,2.1081632653061226,1.0,0
31,2.157142857142857,1.0,0
31,2.206122448979592,1.0,0
31,2.2551020408163267,1.0,0
31,2.304081632653061,1.0,0
31,2.353061224489796,1.0,0
31,2.4020408163265308,1.0,0
31,2.451020408163265,1.0,0
31,2.5,1.0,0
32,0.1,0.0,1
32,0.1489795918367347,0.0,1
32,0.19795918367346937,0.0,1
32,0.24693877551020407,0.0,1
32,0.29591836734693877,0.0,2
32,0.3448979591836735,0.0,2
32,0.3938775510204081,0.0,2
32,0.44285714285714284,0.0,2
32,0.49183673469387756,0.0,3
32,0.5408163265306122,0.0,3
32,0.5897959183673469,0.0,4
32,0.6387755102040816,0.13,4
32,0.6877551020408162,0.12,4
32,0.736734693877551,0.14,4
32,0.7857142857142857,0.16,4
32,0.8346938775510203,0.11,6
32,0.883673469387755,0.25,8
32,0.9326530612244898,0.05,11
32,0.9816326530612244,0.39,8
32,1.030612244897959,1.0,0
32,1.079591836734694,1.0,0
32,1.1285714285714286,1.0,0
32,1.1775510204081634,1.0,0
32,1.226530612244898,1.0,0
32,1.2755102040816326,1.0,0
32,1.3244897959183675,1.0,0
32,1.373469387755102,1.0,0
32,1.4224489795918367,1.0,0
32,1.4714285714285715,1.0,0
32,1.5204081632653061,1.0,0
32,1.5693877551020408,1.0,0
32,1.6183673469387756,1.0,0
32,1.6673469387755102,1.0,0
32,1.7163265306122448,1.0,0
32,1.7653061224489797,1.0,0
32,1.8142857142857143,1.0,0
32,1.863265306122449,1.0,0
32,1.9122448979591837,1.0,0
32,1.9612244897959183,1.0,0
32,2.010204081632653,1.0,0
32,2.059183673469388,1.0,0
32,2.1081632653061226,1.0,0
32,2.157142857142857,1.0,0
32,2.206122448979592,1.0,0
32,2.2551020408163267,1.0,0
32,2.304081632653061,1.0,0
32,2.353061224489796,1.0,0
32,2.4020408163265308,1.0,0
32,2.451020408163265,1.0,0
32,2.5,1.0,0
33,0.1,0.0,1
33,0.1489795918367347,0.0,1
33,0.19795918367346937,0.0,1
33,0.24693877551020407,0.0,2
33,0.29591836734693877,0.0,2
33,0.3448979591836735,0.0,2
33,0.3938775510204081,0.0,2
33,0.44285714285714284,0.0,2
33,0.49183673469387756,0.0,2
33,0.5408163265306122,0.0,4
33,0.5897959183673469,0.0,3
33,0.6387755102040816,0.0,4
33,0.6877551020408162,0.07,6
33,0.736734693877551,0.09,5
33,0.7857142857142857,0.12,10
33,0.8346938775510203,0.26,6
33,0.883673469387755,0.12,7
33,0.9326530612244898,0.38,7
33,0.9816326530612244,0.39,8
33,1.030612244897959,1.0,0
33,1.079591836734694,1.0,0
33,1.1285714285714286,1.0,0
33,1.1775510204081634,1.0,0
33,1.226530612244898,1.0,0
33,1.2755102040816326,1.0,0
33,1.3244897959183675,1.0,0
33,1.373469387755102,1.0,0
33,1.4224489795918367,1.0,0
33,1.4714285714285715,1.0,0
33,1.5204081632653061,1.0,0
33,1.5693877551020408,1.0,0
33,1.6183673469387756,1.0,0
33,1.6673469387755102,1.0,0
33,1.7163265306122448,1.0,0
33,1.7653061224489797,1.0,0
33,1.8142857142857143,1.0,0
33,1.863265306122449,1.0,0
33,1.9122448979591837,1.0,0
33,1.9612244897959183,1.0,0
